,temperature,humidity,ph,rainfall,label
5258,47.605,40.0,7.014,69.617,gooseberry(amla)
5259,46.854,40.0,9.046,75.219,gooseberry(amla)
5260,47.212,40.0,9.174,66.616,gooseberry(amla)
5261,46.33,40.0,8.177,65.261,gooseberry(amla)
5262,47.349,40.0,6.926,73.804,gooseberry(amla)
5263,46.575,40.0,7.791,69.354,gooseberry(amla)
5264,46.357,40.0,8.786,67.566,gooseberry(amla)
5265,46.36,40.0,7.719,73.615,gooseberry(amla)
5266,47.037,40.0,9.27,66.003,gooseberry(amla)
5267,47.893,40.0,6.641,71.837,gooseberry(amla)
5268,47.247,40.0,7.177,74.89,gooseberry(amla)
5269,47.633,40.0,7.198,78.111,gooseberry(amla)
5270,46.575,40.0,7.722,64.327,gooseberry(amla)
5271,46.05,40.0,7.987,78.124,gooseberry(amla)
5272,47.479,40.0,8.376,63.196,gooseberry(amla)
5273,47.707,40.0,7.75,72.205,gooseberry(amla)
5274,46.513,40.0,7.497,68.145,gooseberry(amla)
5275,47.969,40.0,7.989,71.75,gooseberry(amla)
5276,46.686,40.0,9.232,73.603,gooseberry(amla)
5277,46.497,40.0,8.347,73.252,gooseberry(amla)
5278,46.983,40.0,8.035,63.334,gooseberry(amla)
5279,47.133,40.0,6.558,72.717,gooseberry(amla)
5280,46.643,40.0,6.825,68.177,gooseberry(amla)
5281,47.2,40.0,8.248,76.622,gooseberry(amla)
5282,47.555,40.0,8.354,78.494,gooseberry(amla)
5283,47.863,40.0,8.97,67.484,gooseberry(amla)
5284,47.905,40.0,7.1,69.318,gooseberry(amla)
5285,46.168,40.0,7.203,73.222,gooseberry(amla)
5286,46.893,40.0,8.276,70.967,gooseberry(amla)
5287,46.557,40.0,6.698,78.733,gooseberry(amla)
5288,47.771,40.0,9.24,70.427,gooseberry(amla)
5289,46.6,40.0,9.365,75.014,gooseberry(amla)
5290,46.846,40.0,8.841,79.15,gooseberry(amla)
5291,47.289,40.0,8.68,65.466,gooseberry(amla)
5292,47.803,40.0,7.61,64.583,gooseberry(amla)
5293,47.173,40.0,7.446,65.573,gooseberry(amla)
5294,47.306,40.0,7.904,66.691,gooseberry(amla)
5295,46.599,40.0,7.021,70.899,gooseberry(amla)
5296,47.611,40.0,9.179,78.978,gooseberry(amla)
5297,47.482,40.0,9.085,74.466,gooseberry(amla)
5298,46.835,40.0,7.045,75.537,gooseberry(amla)
5299,47.784,40.0,8.914,74.352,gooseberry(amla)
5300,47.446,40.0,9.324,71.631,gooseberry(amla)
5301,46.758,40.0,8.81,73.626,gooseberry(amla)
5302,46.327,40.0,6.536,74.366,gooseberry(amla)
5303,46.155,40.0,7.69,71.254,gooseberry(amla)
5304,47.723,40.0,8.655,70.117,gooseberry(amla)
5305,47.162,40.0,8.05,70.534,gooseberry(amla)
5306,46.065,40.0,8.736,66.883,gooseberry(amla)
5307,47.545,40.0,7.572,71.984,gooseberry(amla)
5308,46.751,40.0,7.451,77.176,gooseberry(amla)
5309,47.878,40.0,7.093,78.412,gooseberry(amla)
5310,47.673,40.0,8.68,71.569,gooseberry(amla)
5311,46.227,40.0,7.96,77.078,gooseberry(amla)
5312,47.0,40.0,7.58,77.079,gooseberry(amla)
5313,46.118,40.0,8.191,71.69,gooseberry(amla)
5314,46.81,40.0,8.965,65.624,gooseberry(amla)
5315,47.802,40.0,9.397,72.232,gooseberry(amla)
5316,47.405,40.0,7.022,69.809,gooseberry(amla)
5317,46.481,40.0,7.433,69.09,gooseberry(amla)
5318,47.973,40.0,7.613,79.29,gooseberry(amla)
5319,47.571,40.0,9.359,65.211,gooseberry(amla)
5320,46.531,40.0,9.329,74.37,gooseberry(amla)
5321,46.952,40.0,6.934,77.572,gooseberry(amla)
5322,47.91,40.0,7.881,68.091,gooseberry(amla)
5323,46.254,40.0,8.309,72.947,gooseberry(amla)
5324,46.801,40.0,7.441,77.196,gooseberry(amla)
5325,47.438,40.0,8.904,66.028,gooseberry(amla)
5326,46.439,40.0,8.645,77.121,gooseberry(amla)
5327,46.107,40.0,8.886,63.011,gooseberry(amla)
5328,46.744,40.0,6.953,63.805,gooseberry(amla)
5329,46.424,40.0,6.896,74.835,gooseberry(amla)
5330,47.571,40.0,8.245,74.848,gooseberry(amla)
5331,47.245,40.0,9.015,63.856,gooseberry(amla)
5332,47.471,40.0,7.922,72.223,gooseberry(amla)
5333,47.017,40.0,9.092,70.871,gooseberry(amla)
5334,46.893,40.0,7.931,72.05,gooseberry(amla)
5335,47.438,40.0,6.948,66.598,gooseberry(amla)
5336,46.571,40.0,8.365,72.256,gooseberry(amla)
5337,47.434,40.0,8.551,72.858,gooseberry(amla)
5338,46.319,40.0,7.247,78.912,gooseberry(amla)
5339,46.316,40.0,6.736,71.0,gooseberry(amla)
5340,46.271,40.0,6.868,76.281,gooseberry(amla)
5341,46.946,40.0,9.306,63.606,gooseberry(amla)
5342,46.309,40.0,7.395,66.812,gooseberry(amla)
5343,47.91,40.0,8.429,72.137,gooseberry(amla)
5344,47.006,40.0,9.282,70.467,gooseberry(amla)
5345,46.985,40.0,8.894,71.553,gooseberry(amla)
5346,47.687,40.0,7.553,74.035,gooseberry(amla)
5347,47.41,40.0,7.298,65.036,gooseberry(amla)
5348,46.03,40.0,9.148,70.41,gooseberry(amla)
5349,47.364,40.0,6.726,76.78,gooseberry(amla)
5350,47.531,40.0,8.71,70.952,gooseberry(amla)
5351,46.692,40.0,9.408,66.117,gooseberry(amla)
5352,46.43,40.0,7.635,67.15,gooseberry(amla)
5353,47.018,40.0,6.861,63.644,gooseberry(amla)
5354,47.023,40.0,8.187,63.739,gooseberry(amla)
5355,46.485,40.0,7.083,76.481,gooseberry(amla)
5356,47.946,40.0,7.83,63.732,gooseberry(amla)
5357,46.962,40.0,8.908,79.856,gooseberry(amla)
5358,47.643,40.0,8.358,72.241,gooseberry(amla)
5359,46.784,40.0,8.003,73.951,gooseberry(amla)
5360,47.993,40.0,7.574,77.938,gooseberry(amla)
5361,47.72,40.0,9.241,63.314,gooseberry(amla)
5362,47.872,40.0,8.912,64.984,gooseberry(amla)
5363,46.166,40.0,8.231,63.246,gooseberry(amla)
5364,46.208,40.0,9.397,73.333,gooseberry(amla)
5365,46.347,40.0,6.954,72.122,gooseberry(amla)
5366,46.974,40.0,8.254,77.495,gooseberry(amla)
5367,47.819,40.0,8.611,68.958,gooseberry(amla)
5368,46.377,40.0,7.986,67.74,gooseberry(amla)
5369,47.934,40.0,7.9,63.597,gooseberry(amla)
5370,47.253,40.0,9.097,74.424,gooseberry(amla)
5371,47.667,40.0,7.634,64.135,gooseberry(amla)
5372,47.138,40.0,7.617,71.623,gooseberry(amla)
5373,46.605,40.0,8.53,68.598,gooseberry(amla)
5374,47.404,40.0,8.28,63.181,gooseberry(amla)
5375,46.585,40.0,7.681,76.151,gooseberry(amla)
5376,47.912,40.0,8.216,78.932,gooseberry(amla)
5377,47.581,40.0,6.806,64.179,gooseberry(amla)
5378,46.91,40.0,8.659,74.024,gooseberry(amla)
5379,47.292,40.0,7.103,79.095,gooseberry(amla)
5380,47.905,40.0,7.609,68.737,gooseberry(amla)
5381,46.619,40.0,9.353,63.449,gooseberry(amla)
5382,47.762,40.0,7.399,76.278,gooseberry(amla)
5383,46.148,40.0,9.421,66.41,gooseberry(amla)
5384,47.835,40.0,9.325,76.396,gooseberry(amla)
5385,47.611,40.0,8.786,78.148,gooseberry(amla)
5386,47.66,40.0,8.945,72.147,gooseberry(amla)
5387,47.641,40.0,7.525,63.449,gooseberry(amla)
5388,46.008,40.0,7.741,77.649,gooseberry(amla)
5389,46.654,40.0,8.402,72.442,gooseberry(amla)
5390,46.031,40.0,8.807,74.183,gooseberry(amla)
5391,47.517,40.0,8.466,69.046,gooseberry(amla)
5392,47.415,40.0,8.462,76.157,gooseberry(amla)
5393,46.569,40.0,8.914,74.219,gooseberry(amla)
5394,47.87,40.0,8.462,78.292,gooseberry(amla)
5395,46.429,40.0,8.668,71.119,gooseberry(amla)
5396,46.598,40.0,6.667,72.291,gooseberry(amla)
5397,46.772,40.0,6.979,71.202,gooseberry(amla)
5398,46.352,40.0,6.873,78.938,gooseberry(amla)
5399,47.311,40.0,6.997,66.285,gooseberry(amla)
5400,17.731,62.465,6.102,412.869,jambun(syzygiumcumini)
5401,13.761,51.086,7.131,390.111,jambun(syzygiumcumini)
5402,23.189,69.572,6.633,341.661,jambun(syzygiumcumini)
5403,10.89,69.852,7.338,358.14,jambun(syzygiumcumini)
5404,23.464,87.399,6.479,225.743,jambun(syzygiumcumini)
5405,17.513,61.365,7.126,433.997,jambun(syzygiumcumini)
5406,12.151,11.194,7.381,323.276,jambun(syzygiumcumini)
5407,14.599,83.406,6.144,363.641,jambun(syzygiumcumini)
5408,22.837,34.731,6.305,502.791,jambun(syzygiumcumini)
5409,12.771,46.248,7.034,173.36,jambun(syzygiumcumini)
5410,11.287,12.23,7.424,219.474,jambun(syzygiumcumini)
5411,23.662,44.038,6.707,418.129,jambun(syzygiumcumini)
5412,19.262,33.232,6.369,524.622,jambun(syzygiumcumini)
5413,15.4,66.781,6.151,279.041,jambun(syzygiumcumini)
5414,13.666,84.079,6.673,261.938,jambun(syzygiumcumini)
5415,12.565,62.372,7.399,449.612,jambun(syzygiumcumini)
5416,17.663,54.96,6.372,349.109,jambun(syzygiumcumini)
5417,19.639,51.112,6.779,402.077,jambun(syzygiumcumini)
5418,18.53,71.719,6.61,370.748,jambun(syzygiumcumini)
5419,22.423,69.226,6.824,518.715,jambun(syzygiumcumini)
5420,13.907,52.816,7.133,509.319,jambun(syzygiumcumini)
5421,10.852,57.925,7.365,238.401,jambun(syzygiumcumini)
5422,13.836,53.451,6.022,267.132,jambun(syzygiumcumini)
5423,10.879,42.537,6.243,295.825,jambun(syzygiumcumini)
5424,20.046,17.083,6.017,369.639,jambun(syzygiumcumini)
5425,16.276,42.621,6.871,512.891,jambun(syzygiumcumini)
5426,22.175,19.507,7.312,289.719,jambun(syzygiumcumini)
5427,10.323,55.743,7.482,265.394,jambun(syzygiumcumini)
5428,12.874,87.374,7.085,548.673,jambun(syzygiumcumini)
5429,16.561,85.358,6.919,301.381,jambun(syzygiumcumini)
5430,18.915,81.611,7.455,538.152,jambun(syzygiumcumini)
5431,18.226,18.895,7.192,447.55,jambun(syzygiumcumini)
5432,16.442,86.682,6.16,200.668,jambun(syzygiumcumini)
5433,15.068,33.473,7.016,581.62,jambun(syzygiumcumini)
5434,16.956,43.466,6.502,281.46,jambun(syzygiumcumini)
5435,13.128,34.322,6.405,462.523,jambun(syzygiumcumini)
5436,10.453,33.799,7.458,438.998,jambun(syzygiumcumini)
5437,16.852,71.601,7.055,515.154,jambun(syzygiumcumini)
5438,17.707,29.711,7.179,163.617,jambun(syzygiumcumini)
5439,13.692,19.27,6.328,472.315,jambun(syzygiumcumini)
5440,21.509,66.117,7.254,566.189,jambun(syzygiumcumini)
5441,17.429,70.443,6.174,407.433,jambun(syzygiumcumini)
5442,20.678,24.339,7.361,488.565,jambun(syzygiumcumini)
5443,20.74,74.014,6.066,534.663,jambun(syzygiumcumini)
5444,24.25,32.702,6.667,524.72,jambun(syzygiumcumini)
5445,19.872,79.192,6.116,401.064,jambun(syzygiumcumini)
5446,10.537,82.342,7.42,426.202,jambun(syzygiumcumini)
5447,10.592,70.077,6.036,260.683,jambun(syzygiumcumini)
5448,19.16,63.68,6.083,505.071,jambun(syzygiumcumini)
5449,23.607,89.244,7.009,533.782,jambun(syzygiumcumini)
5450,13.557,30.376,7.356,283.986,jambun(syzygiumcumini)
5451,12.748,25.41,7.106,412.171,jambun(syzygiumcumini)
5452,24.916,30.53,6.009,353.345,jambun(syzygiumcumini)
5453,11.47,72.26,6.093,438.941,jambun(syzygiumcumini)
5454,23.077,24.71,6.066,439.712,jambun(syzygiumcumini)
5455,22.903,27.376,7.003,485.581,jambun(syzygiumcumini)
5456,22.143,61.633,7.082,314.723,jambun(syzygiumcumini)
5457,24.879,84.165,6.015,538.521,jambun(syzygiumcumini)
5458,21.352,77.067,6.079,356.934,jambun(syzygiumcumini)
5459,15.947,18.082,6.847,302.557,jambun(syzygiumcumini)
5460,10.266,22.391,6.791,356.051,jambun(syzygiumcumini)
5461,17.014,55.194,6.965,542.231,jambun(syzygiumcumini)
5462,12.422,26.303,6.427,173.051,jambun(syzygiumcumini)
5463,23.111,71.42,7.208,527.698,jambun(syzygiumcumini)
5464,12.065,41.972,6.582,205.729,jambun(syzygiumcumini)
5465,24.502,55.273,7.171,265.876,jambun(syzygiumcumini)
5466,19.797,56.657,7.054,392.655,jambun(syzygiumcumini)
5467,10.6,16.696,6.13,485.194,jambun(syzygiumcumini)
5468,16.432,28.962,6.713,379.261,jambun(syzygiumcumini)
5469,18.954,51.101,7.286,267.01,jambun(syzygiumcumini)
5470,10.333,57.117,7.454,487.037,jambun(syzygiumcumini)
5471,18.36,34.911,7.258,194.21,jambun(syzygiumcumini)
5472,12.295,51.399,7.481,226.285,jambun(syzygiumcumini)
5473,18.531,54.396,6.077,356.567,jambun(syzygiumcumini)
5474,12.819,37.511,6.237,424.389,jambun(syzygiumcumini)
5475,24.043,34.834,6.96,324.396,jambun(syzygiumcumini)
5476,17.456,24.833,6.814,189.22,jambun(syzygiumcumini)
5477,18.099,66.743,6.99,336.956,jambun(syzygiumcumini)
5478,24.359,27.62,6.177,449.484,jambun(syzygiumcumini)
5479,12.77,77.732,6.15,364.793,jambun(syzygiumcumini)
5480,15.031,41.108,6.95,453.257,jambun(syzygiumcumini)
5481,16.188,51.061,6.49,309.854,jambun(syzygiumcumini)
5482,17.112,65.733,6.408,192.404,jambun(syzygiumcumini)
5483,18.879,66.565,6.806,551.72,jambun(syzygiumcumini)
5484,23.172,38.619,6.388,430.211,jambun(syzygiumcumini)
5485,13.646,10.276,6.397,381.274,jambun(syzygiumcumini)
5486,16.934,30.963,6.031,561.735,jambun(syzygiumcumini)
5487,10.947,57.797,6.847,407.143,jambun(syzygiumcumini)
5488,24.681,10.068,6.991,431.312,jambun(syzygiumcumini)
5489,13.768,13.43,6.579,567.63,jambun(syzygiumcumini)
5490,20.762,11.767,6.959,396.327,jambun(syzygiumcumini)
5491,18.721,28.216,6.124,599.119,jambun(syzygiumcumini)
5492,21.598,64.8,6.845,256.907,jambun(syzygiumcumini)
5493,22.823,37.68,6.568,553.933,jambun(syzygiumcumini)
5494,10.325,73.614,6.167,255.662,jambun(syzygiumcumini)
5495,12.305,17.132,6.751,524.488,jambun(syzygiumcumini)
5496,14.15,76.474,7.143,226.134,jambun(syzygiumcumini)
5497,23.521,35.654,7.031,425.092,jambun(syzygiumcumini)
5498,16.254,74.099,6.205,276.347,jambun(syzygiumcumini)
5499,12.541,52.712,6.744,337.268,jambun(syzygiumcumini)
5500,19.451,22.262,6.38,160.493,jambun(syzygiumcumini)
5501,19.737,55.242,7.287,585.932,jambun(syzygiumcumini)
5502,19.018,66.721,7.272,539.287,jambun(syzygiumcumini)
5503,22.484,39.577,6.861,260.382,jambun(syzygiumcumini)
5504,14.093,49.177,7.485,449.22,jambun(syzygiumcumini)
5505,17.572,17.749,6.935,168.404,jambun(syzygiumcumini)
5506,19.57,14.227,6.171,311.614,jambun(syzygiumcumini)
5507,22.222,72.888,7.024,189.356,jambun(syzygiumcumini)
5508,18.92,33.371,6.855,447.783,jambun(syzygiumcumini)
5509,16.878,53.466,6.565,384.442,jambun(syzygiumcumini)
5510,19.438,17.28,7.103,292.87,jambun(syzygiumcumini)
5511,10.45,83.206,7.092,388.257,jambun(syzygiumcumini)
5512,20.439,77.085,6.566,437.885,jambun(syzygiumcumini)
5513,23.876,44.235,7.409,466.145,jambun(syzygiumcumini)
5514,16.45,77.359,6.47,491.808,jambun(syzygiumcumini)
5515,11.403,57.761,7.193,238.553,jambun(syzygiumcumini)
5516,19.404,50.511,6.355,227.616,jambun(syzygiumcumini)
5517,10.668,12.343,6.594,475.883,jambun(syzygiumcumini)
5518,17.193,43.276,7.395,380.18,jambun(syzygiumcumini)
5519,22.761,73.479,6.673,484.309,jambun(syzygiumcumini)
5520,24.545,57.928,7.454,228.38,jambun(syzygiumcumini)
5521,15.094,82.234,6.685,301.992,jambun(syzygiumcumini)
5522,18.865,12.199,6.302,516.798,jambun(syzygiumcumini)
5523,14.499,55.092,6.055,254.027,jambun(syzygiumcumini)
5524,12.849,43.898,6.416,250.08,jambun(syzygiumcumini)
5525,24.159,44.403,6.154,226.729,jambun(syzygiumcumini)
5526,14.99,29.907,6.172,223.187,jambun(syzygiumcumini)
5527,19.76,26.589,6.958,429.793,jambun(syzygiumcumini)
5528,22.34,13.927,6.164,205.841,jambun(syzygiumcumini)
5529,17.434,81.46,7.037,233.488,jambun(syzygiumcumini)
5530,24.217,65.467,6.821,161.404,jambun(syzygiumcumini)
5531,15.666,82.374,6.284,467.408,jambun(syzygiumcumini)
5532,13.897,70.498,7.306,284.208,jambun(syzygiumcumini)
5533,15.32,67.768,6.512,400.298,jambun(syzygiumcumini)
5534,16.712,26.575,6.366,404.398,jambun(syzygiumcumini)
5535,22.586,13.946,7.219,307.28,jambun(syzygiumcumini)
5536,24.489,89.127,7.053,271.127,jambun(syzygiumcumini)
5537,24.743,40.926,7.459,187.927,jambun(syzygiumcumini)
5538,14.0,16.299,6.606,232.437,jambun(syzygiumcumini)
5539,19.296,85.437,6.215,349.661,jambun(syzygiumcumini)
5540,24.999,84.814,6.034,555.267,jambun(syzygiumcumini)
5541,15.917,79.425,6.299,476.389,jambun(syzygiumcumini)
5542,24.997,13.937,6.252,369.025,jambun(syzygiumcumini)
5543,24.78,17.597,6.216,446.173,jambun(syzygiumcumini)
5544,21.289,41.81,6.838,261.912,jambun(syzygiumcumini)
5545,20.549,85.64,6.451,510.783,jambun(syzygiumcumini)
5546,10.768,12.921,7.42,288.235,jambun(syzygiumcumini)
5547,11.016,68.686,6.466,297.848,jambun(syzygiumcumini)
5548,10.003,57.231,6.377,437.744,jambun(syzygiumcumini)
5549,16.074,46.436,7.427,205.43,jambun(syzygiumcumini)
5550,26.45,70.0,6.7,29.394,garciniaindica(kokam)
5551,30.031,70.0,6.7,33.1,garciniaindica(kokam)
5552,23.532,70.0,6.7,34.045,garciniaindica(kokam)
5553,21.023,70.0,6.7,35.515,garciniaindica(kokam)
5554,25.289,70.0,6.7,35.088,garciniaindica(kokam)
5555,30.005,70.0,6.7,25.109,garciniaindica(kokam)
5556,25.372,70.0,6.7,32.634,garciniaindica(kokam)
5557,28.1,70.0,6.7,30.196,garciniaindica(kokam)
5558,29.317,70.0,6.7,37.26,garciniaindica(kokam)
5559,32.142,70.0,6.7,36.724,garciniaindica(kokam)
5560,33.78,70.0,6.7,33.257,garciniaindica(kokam)
5561,33.754,70.0,6.7,31.572,garciniaindica(kokam)
5562,30.979,70.0,6.7,27.069,garciniaindica(kokam)
5563,22.678,70.0,6.7,38.898,garciniaindica(kokam)
5564,30.198,70.0,6.7,29.533,garciniaindica(kokam)
5565,35.616,70.0,6.7,32.061,garciniaindica(kokam)
5566,27.914,70.0,6.7,39.467,garciniaindica(kokam)
5567,30.614,70.0,6.7,31.739,garciniaindica(kokam)
5568,34.669,70.0,6.7,25.535,garciniaindica(kokam)
5569,34.05,70.0,6.7,36.898,garciniaindica(kokam)
5570,20.771,70.0,6.7,32.184,garciniaindica(kokam)
5571,23.0,70.0,6.7,37.758,garciniaindica(kokam)
5572,21.926,70.0,6.7,36.963,garciniaindica(kokam)
5573,33.682,70.0,6.7,28.332,garciniaindica(kokam)
5574,21.969,70.0,6.7,32.727,garciniaindica(kokam)
5575,31.901,70.0,6.7,33.818,garciniaindica(kokam)
5576,21.669,70.0,6.7,37.498,garciniaindica(kokam)
5577,33.675,70.0,6.7,31.655,garciniaindica(kokam)
5578,29.271,70.0,6.7,27.725,garciniaindica(kokam)
5579,23.956,70.0,6.7,33.399,garciniaindica(kokam)
5580,23.443,70.0,6.7,26.13,garciniaindica(kokam)
5581,21.269,70.0,6.7,33.242,garciniaindica(kokam)
5582,31.649,70.0,6.7,33.085,garciniaindica(kokam)
5583,24.346,70.0,6.7,35.813,garciniaindica(kokam)
5584,27.763,70.0,6.7,27.136,garciniaindica(kokam)
5585,29.264,70.0,6.7,29.487,garciniaindica(kokam)
5586,20.779,70.0,6.7,36.373,garciniaindica(kokam)
5587,31.788,70.0,6.7,29.258,garciniaindica(kokam)
5588,26.252,70.0,6.7,33.982,garciniaindica(kokam)
5589,27.063,70.0,6.7,27.039,garciniaindica(kokam)
5590,26.739,70.0,6.7,25.519,garciniaindica(kokam)
5591,28.818,70.0,6.7,37.542,garciniaindica(kokam)
5592,33.198,70.0,6.7,25.43,garciniaindica(kokam)
5593,34.817,70.0,6.7,25.76,garciniaindica(kokam)
5594,28.074,70.0,6.7,26.069,garciniaindica(kokam)
5595,28.227,70.0,6.7,31.251,garciniaindica(kokam)
5596,33.499,70.0,6.7,30.593,garciniaindica(kokam)
5597,23.969,70.0,6.7,37.115,garciniaindica(kokam)
5598,26.233,70.0,6.7,28.288,garciniaindica(kokam)
5599,33.318,70.0,6.7,38.552,garciniaindica(kokam)
5600,30.982,70.0,6.7,38.472,garciniaindica(kokam)
5601,35.145,70.0,6.7,35.403,garciniaindica(kokam)
5602,24.814,70.0,6.7,37.506,garciniaindica(kokam)
5603,21.23,70.0,6.7,39.382,garciniaindica(kokam)
5604,32.341,70.0,6.7,35.231,garciniaindica(kokam)
5605,20.219,70.0,6.7,29.808,garciniaindica(kokam)
5606,29.849,70.0,6.7,25.384,garciniaindica(kokam)
5607,23.237,70.0,6.7,25.92,garciniaindica(kokam)
5608,33.217,70.0,6.7,37.802,garciniaindica(kokam)
5609,34.239,70.0,6.7,39.656,garciniaindica(kokam)
5610,29.375,70.0,6.7,29.142,garciniaindica(kokam)
5611,27.289,70.0,6.7,29.144,garciniaindica(kokam)
5612,20.275,70.0,6.7,31.088,garciniaindica(kokam)
5613,29.646,70.0,6.7,27.904,garciniaindica(kokam)
5614,25.064,70.0,6.7,37.018,garciniaindica(kokam)
5615,27.666,70.0,6.7,35.516,garciniaindica(kokam)
5616,32.86,70.0,6.7,33.682,garciniaindica(kokam)
5617,25.402,70.0,6.7,37.242,garciniaindica(kokam)
5618,35.919,70.0,6.7,25.61,garciniaindica(kokam)
5619,23.081,70.0,6.7,32.893,garciniaindica(kokam)
5620,21.495,70.0,6.7,27.945,garciniaindica(kokam)
5621,31.044,70.0,6.7,35.429,garciniaindica(kokam)
5622,31.111,70.0,6.7,34.045,garciniaindica(kokam)
5623,31.126,70.0,6.7,38.944,garciniaindica(kokam)
5624,31.776,70.0,6.7,36.78,garciniaindica(kokam)
5625,26.726,70.0,6.7,38.334,garciniaindica(kokam)
5626,28.209,70.0,6.7,27.002,garciniaindica(kokam)
5627,23.902,70.0,6.7,27.901,garciniaindica(kokam)
5628,20.103,70.0,6.7,35.601,garciniaindica(kokam)
5629,26.114,70.0,6.7,30.268,garciniaindica(kokam)
5630,35.413,70.0,6.7,33.971,garciniaindica(kokam)
5631,21.652,70.0,6.7,27.273,garciniaindica(kokam)
5632,21.515,70.0,6.7,33.34,garciniaindica(kokam)
5633,32.689,70.0,6.7,28.585,garciniaindica(kokam)
5634,35.064,70.0,6.7,27.213,garciniaindica(kokam)
5635,20.704,70.0,6.7,37.583,garciniaindica(kokam)
5636,31.924,70.0,6.7,39.612,garciniaindica(kokam)
5637,24.938,70.0,6.7,34.75,garciniaindica(kokam)
5638,22.463,70.0,6.7,28.876,garciniaindica(kokam)
5639,33.561,70.0,6.7,27.046,garciniaindica(kokam)
5640,31.115,70.0,6.7,33.403,garciniaindica(kokam)
5641,28.462,70.0,6.7,25.319,garciniaindica(kokam)
5642,34.346,70.0,6.7,35.365,garciniaindica(kokam)
5643,22.848,70.0,6.7,30.401,garciniaindica(kokam)
5644,32.09,70.0,6.7,35.186,garciniaindica(kokam)
5645,30.397,70.0,6.7,36.522,garciniaindica(kokam)
5646,35.57,70.0,6.7,38.506,garciniaindica(kokam)
5647,22.716,70.0,6.7,32.167,garciniaindica(kokam)
5648,27.706,70.0,6.7,27.518,garciniaindica(kokam)
5649,20.808,70.0,6.7,36.697,garciniaindica(kokam)
5650,23.139,70.0,6.7,28.452,garciniaindica(kokam)
5651,24.681,70.0,6.7,39.022,garciniaindica(kokam)
5652,31.328,70.0,6.7,39.39,garciniaindica(kokam)
5653,28.25,70.0,6.7,39.272,garciniaindica(kokam)
5654,25.727,70.0,6.7,31.764,garciniaindica(kokam)
5655,21.359,70.0,6.7,36.452,garciniaindica(kokam)
5656,28.382,70.0,6.7,28.635,garciniaindica(kokam)
5657,23.452,70.0,6.7,32.883,garciniaindica(kokam)
5658,24.174,70.0,6.7,29.51,garciniaindica(kokam)
5659,24.604,70.0,6.7,39.289,garciniaindica(kokam)
5660,24.081,70.0,6.7,29.633,garciniaindica(kokam)
5661,20.539,70.0,6.7,33.301,garciniaindica(kokam)
5662,33.789,70.0,6.7,37.62,garciniaindica(kokam)
5663,26.932,70.0,6.7,36.873,garciniaindica(kokam)
5664,22.617,70.0,6.7,35.209,garciniaindica(kokam)
5665,29.403,70.0,6.7,30.772,garciniaindica(kokam)
5666,20.596,70.0,6.7,38.612,garciniaindica(kokam)
5667,30.61,70.0,6.7,35.932,garciniaindica(kokam)
5668,30.99,70.0,6.7,26.911,garciniaindica(kokam)
5669,28.542,70.0,6.7,30.271,garciniaindica(kokam)
5670,21.963,70.0,6.7,36.01,garciniaindica(kokam)
5671,22.824,70.0,6.7,33.955,garciniaindica(kokam)
5672,35.427,70.0,6.7,36.053,garciniaindica(kokam)
5673,34.37,70.0,6.7,28.276,garciniaindica(kokam)
5674,29.793,70.0,6.7,30.136,garciniaindica(kokam)
5675,29.454,70.0,6.7,28.799,garciniaindica(kokam)
5676,22.515,70.0,6.7,34.62,garciniaindica(kokam)
5677,29.308,70.0,6.7,35.345,garciniaindica(kokam)
5678,32.921,70.0,6.7,25.163,garciniaindica(kokam)
5679,32.452,70.0,6.7,29.51,garciniaindica(kokam)
5680,32.741,70.0,6.7,35.914,garciniaindica(kokam)
5681,35.13,70.0,6.7,35.285,garciniaindica(kokam)
5682,23.016,70.0,6.7,36.071,garciniaindica(kokam)
5683,24.343,70.0,6.7,35.74,garciniaindica(kokam)
5684,21.076,70.0,6.7,35.26,garciniaindica(kokam)
5685,35.386,70.0,6.7,33.761,garciniaindica(kokam)
5686,27.634,70.0,6.7,37.697,garciniaindica(kokam)
5687,28.598,70.0,6.7,26.757,garciniaindica(kokam)
5688,28.108,70.0,6.7,25.627,garciniaindica(kokam)
5689,29.137,70.0,6.7,25.593,garciniaindica(kokam)
5690,32.533,70.0,6.7,36.39,garciniaindica(kokam)
5691,21.751,70.0,6.7,33.65,garciniaindica(kokam)
5692,34.081,70.0,6.7,28.918,garciniaindica(kokam)
5693,31.546,70.0,6.7,25.576,garciniaindica(kokam)
5694,34.663,70.0,6.7,35.556,garciniaindica(kokam)
5695,23.866,70.0,6.7,34.129,garciniaindica(kokam)
5696,30.122,70.0,6.7,32.626,garciniaindica(kokam)
5697,33.9,70.0,6.7,30.189,garciniaindica(kokam)
5698,21.222,70.0,6.7,35.145,garciniaindica(kokam)
5699,28.603,70.0,6.7,34.793,garciniaindica(kokam)
5700,12.788,90.0,6.111,151.937,tamarind
5701,3.116,90.0,5.793,106.896,tamarind
5702,16.95,90.0,6.345,229.166,tamarind
5703,13.651,90.0,5.963,184.949,tamarind
5704,9.501,90.0,5.746,126.485,tamarind
5705,0.889,90.0,6.487,161.222,tamarind
5706,0.804,90.0,6.427,130.346,tamarind
5707,11.895,90.0,5.875,260.686,tamarind
5708,8.005,90.0,5.874,224.26,tamarind
5709,1.0,90.0,6.202,149.74,tamarind
